Date,Open,High,Low,Close,Adj Close,Volume
2007-01-02,55.14311981201172,55.14311981201172,52.517723083496094,52.660301208496094,45.04745101928711,15570
2007-01-03,52.5128059387207,52.70454788208008,51.721256256103516,52.517723083496094,44.92547607421875,41320
2007-01-04,52.40956115722656,52.89137649536133,49.361351013183594,52.281734466552734,44.72360610961914,67365
2007-01-05,52.16373825073242,54.57280731201172,51.64259338378906,53.24044418334961,45.54372787475586,75979
2007-01-08,51.6229248046875,55.85108947753906,51.6229248046875,53.8697509765625,46.082054138183594,119262
2007-01-09,54.09099578857422,55.064453125,54.08116149902344,54.100826263427734,46.279720306396484,101536
2007-01-10,54.08116149902344,56.04774856567383,52.75371551513672,53.614097595214844,45.86336135864258,61690
2007-01-11,54.08116149902344,55.0447883605957,53.60918045043945,54.105743408203125,46.283931732177734,54185
2007-01-12,53.23552703857422,54.454811096191406,53.23552703857422,54.09099578857422,46.27132034301758,36367
2007-01-15,50.8362922668457,55.157867431640625,50.8362922668457,54.115577697753906,46.2923583984375,32025
2007-01-16,51.721256256103516,54.46464538574219,51.721256256103516,53.201114654541016,45.510093688964844,99756
2007-01-17,54.84321212768555,54.84321212768555,53.589515686035156,53.89433670043945,46.10309982299805,15712
2007-01-18,54.96612548828125,55.064453125,54.08116149902344,54.66130447387695,46.75918960571289,41493
2007-01-19,53.32402420043945,55.064453125,53.32402420043945,54.54822540283203,46.66245651245117,230592
2007-01-22,50.870704650878906,55.064453125,50.870704650878906,53.91891860961914,46.12411880493164,188326
2007-01-23,50.86579132080078,54.96612548828125,50.86579132080078,54.43022918701172,46.56150817871094,74372
2007-01-24,53.589515686035156,54.37614822387695,52.31123352050781,52.768463134765625,45.13999557495117,16271
2007-01-25,54.08116149902344,54.08116149902344,50.8362922668457,51.70158767700195,44.22733688354492,69053
2007-01-29,53.589515686035156,53.589515686035156,51.327938079833984,51.367271423339844,43.94135284423828,5288
2007-01-31,52.99462127685547,52.99462127685547,51.13127899169922,51.50984573364258,44.06331253051758,9376
2007-02-01,51.6229248046875,53.06836700439453,50.93461990356445,51.146026611328125,43.752098083496094,16231
2007-02-02,51.819583892822266,52.50788879394531,51.39185333251953,51.441017150878906,44.00443649291992,588928
2007-02-05,53.245361328125,55.85108947753906,52.11457443237305,54.84321212768555,46.914791107177734,86596
2007-02-06,55.064453125,56.342735290527344,54.19424057006836,54.83829879760742,46.91060256958008,93573
2007-02-07,54.79404830932617,55.010372161865234,52.40956115722656,52.9405403137207,45.28718185424805,10688
2007-02-08,52.915958404541016,53.9779167175293,52.72913360595703,53.02903747558594,45.362892150878906,12986
2007-02-09,52.32598114013672,53.09786605834961,51.819583892822266,52.527557373046875,44.93388748168945,13759
2007-02-12,50.28564453125,51.82941818237305,49.7841682434082,50.521636962890625,43.21796417236328,25719
2007-02-13,48.623878479003906,51.22960662841797,48.623878479003906,50.16765213012695,42.91515350341797,9813
2007-02-14,48.70254135131836,50.63963317871094,48.47638702392578,49.956241607666016,42.73429870605469,665101
2007-02-15,48.235477447509766,53.589515686035156,48.235477447509766,53.07820129394531,45.404945373535156,32299
2007-02-19,53.294525146484375,54.08116149902344,52.60622024536133,52.69471740722656,45.0768928527832,16637
2007-02-20,53.09786605834961,53.09786605834961,51.52951431274414,51.52951431274414,44.08013916015625,13678
2007-02-21,52.57672119140625,52.60130310058594,51.327938079833984,51.34760284423828,43.92451858520508,11085
2007-02-22,52.207984924316406,52.60622024536133,51.13127899169922,51.180442810058594,43.781524658203125,9132
2007-02-23,50.54621887207031,50.54621887207031,47.748748779296875,49.3564338684082,42.22121810913086,7698
2007-02-26,48.181396484375,51.12636184692383,48.181396484375,49.40559768676758,42.26325225830078,3010
2007-02-27,50.659297943115234,51.327938079833984,49.75958251953125,50.133235931396484,42.8857307434082,3122
2007-02-28,49.459678649902344,50.54130172729492,47.78807830810547,49.20893859863281,42.09503936767578,7535
2007-03-01,48.4862174987793,51.3181037902832,48.4862174987793,49.036861419677734,41.947837829589844,18499
2007-03-02,49.16469192504883,49.459678649902344,47.984737396240234,48.00931930541992,41.0688362121582,5308
2007-03-05,44.07122802734375,52.802879333496094,43.85490417480469,46.308223724365234,39.61366271972656,8583
2007-03-06,48.17647933959961,48.181396484375,43.3681755065918,44.439964294433594,38.01548767089844,11969
2007-03-07,44.444881439208984,45.72316360473633,43.16659927368164,43.47633743286133,37.19116973876953,8125
2007-03-08,43.85982131958008,43.9532356262207,42.28163528442383,43.9532356262207,37.59912872314453,7576
2007-03-09,47.19810485839844,47.19810485839844,42.98960494995117,43.33867645263672,37.07341384887695,7149
2007-03-12,43.078102111816406,44.37604904174805,42.969940185546875,43.13710021972656,36.900970458984375,6783
2007-03-13,44.444881439208984,44.7398681640625,43.69266128540039,44.597293853759766,38.150081634521484,6773
2007-03-14,44.199058532714844,44.64154052734375,43.26492691040039,44.14006042480469,37.758934020996094,9142
2007-03-15,43.28459548950195,44.7398681640625,43.28459548950195,43.89423751831055,37.54865646362305,5268
2007-03-16,42.94535827636719,43.65824508666992,40.831275939941406,42.620872497558594,36.459373474121094,21244
2007-03-19,42.871612548828125,45.03485870361328,41.79490280151367,42.340633392333984,36.21964645385742,20248
2007-03-20,44.444881439208984,45.13318634033203,42.77328109741211,43.45667266845703,37.17434310913086,1932
2007-03-21,44.7398681640625,44.74478530883789,42.84211349487305,43.599246978759766,37.906917572021484,16617
2007-03-22,44.174476623535156,45.919822692871094,41.78998947143555,42.66511917114258,37.09474563598633,9122
2007-03-23,43.55500030517578,44.838199615478516,42.88636016845703,43.75657653808594,38.043697357177734,12895
2007-03-26,42.94535827636719,42.94535827636719,41.78998947143555,41.85881805419922,36.393733978271484,5288
2007-03-28,40.80669403076172,43.75657653808594,40.80669403076172,42.66511917114258,37.09474563598633,26665
2007-03-29,42.37996292114258,43.85490417480469,42.37996292114258,43.781158447265625,38.06507873535156,13424
2007-03-30,44.439964294433594,45.52650451660156,43.85490417480469,44.690704345703125,38.855873107910156,6223
2007-04-02,43.75657653808594,46.018150329589844,42.28163528442383,43.112518310546875,37.48372268676758,165718
