Date,Open,High,Low,Close,Adj Close,Volume
2007-01-02,199.92857360839844,205.2142791748047,199.2857208251953,201.7142791748047,141.8021697998047,370168
2007-01-03,202.82142639160156,203.57142639160156,197.85714721679688,199.60714721679688,140.32090759277344,498068
2007-01-04,201.42857360839844,201.42857360839844,195.07142639160156,195.57142639160156,137.48385620117188,410751
2007-01-05,195.35714721679688,197.85714721679688,192.85714721679688,193.64285278320312,136.1280517578125,336397
2007-01-08,192.92857360839844,194.07142639160156,187.85714721679688,190.2142791748047,133.71786499023438,238978
2007-01-09,189.2857208251953,192.85714721679688,185.85714721679688,187.57142639160156,131.86000061035156,272140
2007-01-10,187.85714721679688,189.2857208251953,185.07142639160156,185.75,130.57948303222656,206285
2007-01-11,186.42857360839844,192.5357208251953,185.7142791748047,191.17857360839844,134.3956756591797,299300
2007-01-12,192.17857360839844,197.2857208251953,191.7857208251953,196.0357208251953,137.8102569580078,252586
2007-01-15,195.0,200.7142791748047,193.92857360839844,198.89285278320312,139.81875610351562,379124
2007-01-16,199.57142639160156,201.2857208251953,197.89285278320312,199.9642791748047,140.57192993164062,325578
2007-01-17,201.0,202.14285278320312,195.7142791748047,197.60714721679688,138.91490173339844,462945
2007-01-18,199.92857360839844,200.35714721679688,194.35714721679688,198.67857360839844,139.66810607910156,380398
2007-01-19,198.85714721679688,200.5,194.67857360839844,195.92857360839844,137.7349090576172,102011
2007-01-22,197.64285278320312,200.64285278320312,196.07142639160156,197.25,138.663818359375,242845
2007-01-23,197.5,197.5,192.85714721679688,193.60714721679688,136.10296630859375,286367
2007-01-24,194.2142791748047,195.5,191.57142639160156,193.39285278320312,135.95230102539062,207781
2007-01-25,194.89285278320312,202.07142639160156,192.5357208251953,200.32142639160156,140.82301330566406,2283845
2007-01-29,202.07142639160156,203.85714721679688,195.07142639160156,197.39285278320312,138.7642822265625,1839878
2007-01-31,197.85714721679688,198.5,193.32142639160156,194.7857208251953,136.93150329589844,438417
2007-02-01,194.35714721679688,197.14285278320312,192.85714721679688,194.60714721679688,136.8059539794922,680069
2007-02-02,196.35714721679688,200.7142791748047,195.35714721679688,198.89285278320312,139.81875610351562,765884
2007-02-05,202.85714721679688,204.2142791748047,200.07142639160156,200.7142791748047,141.0991973876953,1542702
2007-02-06,202.0,202.07142639160156,191.89285278320312,197.64285278320312,138.9400177001953,1251560
2007-02-07,197.85714721679688,203.57142639160156,196.5,200.64285278320312,141.04896545410156,586359
2007-02-08,202.14285278320312,216.7857208251953,200.7142791748047,214.7142791748047,152.02337646484375,4052798
2007-02-09,215.0357208251953,218.5357208251953,202.32142639160156,205.57142639160156,145.5499725341797,1567388
2007-02-12,203.2142791748047,204.2857208251953,194.2857208251953,196.42857360839844,139.0766143798828,801619
2007-02-13,195.7142791748047,204.4642791748047,190.5,193.67857360839844,137.12954711914062,804402
2007-02-14,192.14285278320312,199.92857360839844,189.42857360839844,197.64285278320312,139.93637084960938,887160
2007-02-15,200.7142791748047,211.42857360839844,200.07142639160156,209.07142639160156,148.02809143066406,499462
2007-02-19,212.07142639160156,212.14285278320312,202.2857208251953,204.14285278320312,144.53851318359375,415101
2007-02-20,203.57142639160156,204.2857208251953,196.42857360839844,197.57142639160156,139.88575744628906,450741
2007-02-21,196.42857360839844,200.7857208251953,195.7857208251953,197.4642791748047,139.80992126464844,508069
2007-02-22,199.9642791748047,199.9642791748047,189.67857360839844,193.42857360839844,136.95252990722656,1568616
2007-02-23,195.5,195.5,177.92857360839844,183.89285278320312,130.2010498046875,977027
2007-02-26,183.89285278320312,185.60714721679688,178.57142639160156,183.5,129.92283630371094,453390
2007-02-27,182.14285278320312,188.14285278320312,180.7142791748047,182.0357208251953,128.88612365722656,465710
2007-02-28,177.7857208251953,187.5,167.85714721679688,178.85714721679688,126.6355972290039,1095298
2007-03-01,179.7857208251953,187.82142639160156,175.0,183.0357208251953,129.59414672851562,277173
2007-03-02,185.35714721679688,189.5,177.2142791748047,179.39285278320312,127.01487731933594,281715
2007-03-05,146.42857360839844,177.14285278320312,146.42857360839844,171.5,121.426513671875,389491
2007-03-06,178.57142639160156,191.42857360839844,172.35714721679688,176.25,124.7896728515625,361646
2007-03-07,185.0,185.0,165.10714721679688,171.42857360839844,121.3759536743164,351446
2007-03-08,171.42857360839844,181.42857360839844,166.5357208251953,181.14285278320312,128.2539520263672,401592
2007-03-09,183.57142639160156,183.57142639160156,172.35714721679688,175.7142791748047,124.41032409667969,187605
2007-03-12,174.2857208251953,181.0,174.2857208251953,178.67857360839844,126.5091323852539,99212
