Date,Open,High,Low,Close,Adj Close,Volume
2007-01-02,114.0,114.0,109.20500183105469,110.04499816894531,89.86859893798828,14800
2007-01-03,111.4000015258789,111.49500274658203,109.4000015258789,109.58499908447266,89.49292755126953,35440
2007-01-04,110.0,112.0999984741211,109.0,110.76499938964844,90.45655822753906,531070
2007-01-05,110.69499969482422,112.5,110.0,110.29000091552734,90.06866455078125,49430
2007-01-08,113.9000015258789,113.9000015258789,109.12000274658203,109.68000030517578,89.57051849365234,31140
2007-01-09,105.5,110.79499816894531,105.5,109.54499816894531,89.46025085449219,28850
2007-01-10,104.1500015258789,112.0,104.1500015258789,111.00499725341797,90.65255737304688,38790
2007-01-11,103.69999694824219,112.8499984741211,103.69999694824219,112.02999877929688,91.48963928222656,55160
2007-01-12,113.0,113.0,110.0,110.69999694824219,90.40348052978516,58030
2007-01-15,112.0,112.3949966430664,110.51000213623047,112.08000183105469,91.53046417236328,33560
2007-01-16,118.0,118.0,110.80000305175781,111.79499816894531,91.2977294921875,12480
2007-01-17,113.69499969482422,113.69499969482422,111.5,112.36499786376953,91.76321411132812,47190
2007-01-18,113.9000015258789,113.9000015258789,111.55000305175781,112.06999969482422,91.52230072021484,35120
2007-01-19,113.37999725341797,113.37999725341797,110.5,111.56999969482422,91.1139907836914,31160
2007-01-22,114.0,115.7699966430664,109.05500030517578,112.5199966430664,91.8897933959961,36540
2007-01-23,113.0,114.0,111.59500122070312,112.94499969482422,92.23686981201172,26600
2007-01-24,114.0,114.4000015258789,112.54000091552734,113.6500015258789,92.81262969970703,20930
2007-01-25,113.0,114.9000015258789,110.55500030517578,113.63999938964844,92.80443572998047,53730
2007-01-29,113.5,114.9000015258789,112.4000015258789,113.9749984741211,93.07803344726562,36620
2007-01-31,111.41000366210938,118.4000015258789,111.0,115.48999786376953,94.31525421142578,124220
2007-02-01,116.5999984741211,116.5999984741211,113.5,114.68499755859375,93.65785217285156,328550
2007-02-02,116.0,118.80000305175781,114.05999755859375,114.86000061035156,93.80077362060547,111570
2007-02-05,113.19999694824219,115.9000015258789,109.0199966430664,111.26000213623047,90.86080932617188,60950
2007-02-06,114.4000015258789,117.5,111.66000366210938,116.16500091552734,94.86649322509766,105830
2007-02-07,117.0,118.0,115.5,117.29000091552734,95.78524017333984,64730
2007-02-08,115.52999877929688,119.5,115.52999877929688,118.69999694824219,96.93671417236328,44560
2007-02-09,118.5,119.30000305175781,117.6500015258789,118.7249984741211,96.9571304321289,43760
2007-02-12,119.80000305175781,119.80000305175781,116.1050033569336,117.74500274658203,96.15680694580078,30590
2007-02-13,112.0999984741211,119.80000305175781,112.0999984741211,119.13999938964844,97.29605102539062,61520
2007-02-14,115.9000015258789,127.5,115.9000015258789,126.31500244140625,103.15552520751953,111190
